"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Vicencio E.; Nuñez-Belmar J.; Cardenas J.P.; Cortés B.I.; Martin A.J.M.; Maracaja-Coutinho V.; Rojas A.; Cafferata E.A.; González-Osuna L.; Vernal R.; Cortez C.","Vicencio, Emiliano (57208001587); Nuñez-Belmar, Josefa (58055029100); Cardenas, Juan P. (35387679700); Cortés, Bastian I. (57207998566); Martin, Alberto J. M. (14719808500); Maracaja-Coutinho, Vinicius (29068002000); Rojas, Adolfo (57546938600); Cafferata, Emilio A. (57193676929); González-Osuna, Luis (57193367583); Vernal, Rolando (8384227500); Cortez, Cristian (53871143800)","57208001587; 58055029100; 35387679700; 57207998566; 14719808500; 29068002000; 57546938600; 57193676929; 57193367583; 8384227500; 53871143800","(, 10.3390/s241514835)","2024","International Journal of Molecular Sciences","25","3","1671","","","0","10.3390/ijms25031671","https://www.scopus.com/pages/publications/85184470479?origin=resultslist","Erratum","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85184470479"
"Campos-Bijit V.; Inostroza N.C.; Orellana R.; Rivera A.; Von Marttens A.; Cortez C.; Covarrubias C.","Campos-Bijit, Vanessa (57999264800); Inostroza, Nicolás Cohn (57392024300); Orellana, Rocío (58755916600); Rivera, Alejandro (58756965000); Von Marttens, Alfredo (56374248400); Cortez, Cristian (53871143800); Covarrubias, Cristian (23088288700)","57999264800; 57392024300; 58755916600; 58756965000; 56374248400; 53871143800; 23088288700","Influence of Topography and Composition of Commercial Titanium Dental Implants on Cell Adhesion of Human Gingiva-Derived Mesenchymal Stem Cells: An In Vitro Study","2023","International Journal of Molecular Sciences","24","23","16686","","","11","10.3390/ijms242316686","https://www.scopus.com/pages/publications/85179360127?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85179360127"
"Maliki I.M.; Abdul-Manas N.H.; Ahmad S.A.; Fuse H.; Ramírez-Moreno N.; Zulkhamain A.","Maliki, I.M. (57221726413); Abdul-Manas, N.H. (56364749500); Ahmad, S.A. (57195140650); Fuse, H. (7101629067); Ramírez-Moreno, N. (57216301607); Zulkhamain, A. (26538425900)","57221726413; 56364749500; 57195140650; 7101629067; 57216301607; 26538425900","Removal of heterocyclic compound carbazole using cell immobilization of thalassospira profundvmaris strain m02; [Remoción del compuesto heterocíclico carbazol usando inmovilización celular de thalassospira profundimaris cepa m02]","2021","Revista Mexicana de Ingeniera Quimica","20","1","","413","422","3","10.24275/rmiq/Bio1808","https://www.scopus.com/pages/publications/85099971118?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85099971118"
"Ottone C.; Romero O.; Urrutia P.; Bernal C.; Illanes A.; Wilson L.","Ottone, Carminna (56120084100); Romero, Oscar (26667441500); Urrutia, Paulina (55580306800); Bernal, Claudia (54783974500); Illanes, Andrés (7004170275); Wilson, Lorena (7403520925)","56120084100; 26667441500; 55580306800; 54783974500; 7004170275; 7403520925","Enzyme biocatalysis and sustainability","2021","Nanostructured Catalysts for Environmental Applications","","","","383","413","16","10.1007/978-3-030-58934-9_14","https://www.scopus.com/pages/publications/85098553446?origin=resultslist","Book chapter","Final","","Scopus","2-s2.0-85098553446"
"Bascur C.; Rusu C.","Bascur, Camila (57204502498); Rusu, Cristian (15521347000)","57204502498; 15521347000","Customer experience in retail: A systematic literature review","2020","Applied Sciences (Switzerland)","10","21","7644","1","18","44","10.3390/app10217644","https://www.scopus.com/pages/publications/85094649543?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85094649543"
"Rincón Á.; González P.A.; Panotopoulos G.; Saavedra J.; Vásquez Y.","Rincón, Ángel (56763719900); González, P.A. (56225118500); Panotopoulos, Grigoris (55876981500); Saavedra, Joel (7202229159); Vásquez, Yerko (26422638000)","56763719900; 56225118500; 55876981500; 7202229159; 26422638000","Quasinormal modes for a non-minimally coupled scalar field in a five-dimensional Einstein–Power–Maxwell background","2022","European Physical Journal Plus","137","11","1278","","","21","10.1140/epjp/s13360-022-03438-4","https://www.scopus.com/pages/publications/85142475432?origin=resultslist","Article","Final","","Scopus","2-s2.0-85142475432"
"Matus N.; Rusu C.; Botella F.","Matus, Nicolás (57312006000); Rusu, Cristian (15521347000); Botella, Federico (6603818202)","57312006000; 15521347000; 6603818202","Proposing a SX Model with Cultural Factors","2023","Applied Sciences (Switzerland)","13","6","3713","","","6","10.3390/app13063713","https://www.scopus.com/pages/publications/85151967259?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85151967259"
"Sánchez D.A.; Díaz-Robles L.A.; Cubillos F.; Gómez J.; Reyes A.; Vallejo F.; Pino-Cortés E.","Sánchez, Daniel A. (57220610855); Díaz-Robles, Luis A. (23060179200); Cubillos, Francisco (6603422314); Gómez, Jaime (56391913100); Reyes, Alejandro (7202275158); Vallejo, Fidel (57211057346); Pino-Cortés, Ernesto (56830455800)","57220610855; 23060179200; 6603422314; 56391913100; 7202275158; 57211057346; 56830455800","Drying process study of hydrothermal carbonized biomass","2022","Drying Technology","40","2","","273","283","3","10.1080/07373937.2020.1786110","https://www.scopus.com/pages/publications/85087628080?origin=resultslist","Article","Final","","Scopus","2-s2.0-85087628080"
"D'Albuquerque E Castro J.; Altbir D.; Leon A.O.; Retamal J.C.","D'Albuquerque E Castro, Jose (6603804688); Altbir, Dora (6602086134); Leon, Alejandro O (57198359208); Retamal, Juan C. (6701326825)","6603804688; 6602086134; 57198359208; 6701326825","Phase-shift control of the exchange coupling between magnetic impurities","2020","Nanotechnology","31","35","355002","","","3","10.1088/1361-6528/ab9259","https://www.scopus.com/pages/publications/85087528435?origin=resultslist","Article","Final","","Scopus","2-s2.0-85087528435"
"Gonzalez M.O.G.; Mussagy C.U.; Zandoná Filho A.; Mafra M.R.; Farias F.O.","Gonzalez, Manuel O. G. (60134493000); Mussagy, Cassamo U. (57205156967); Zandoná Filho, Arion (6505763957); Mafra, Marcos R. (12800251500); Farias, Fabiane O. (57194337358)","60134493000; 57205156967; 6505763957; 12800251500; 57194337358","One-Pot Extraction and Functionalization of Soybean Oil withCucurbita moschata Natural Carotenoids: High Shear-Assisted Extraction and Oxidative Stability Evaluation","2025","Food and Bioprocess Technology","18","12","","10712","10724","0","10.1007/s11947-025-04077-0","https://www.scopus.com/pages/publications/105018346441?origin=resultslist","Article","Final","","Scopus","2-s2.0-105018346441"
"Lira S.H.; Torres M.J.; Silva R.G.; Viñuela J.Z.","Lira, Santiago Henríquez (57229932500); Torres, María Josefina (57214872197); Silva, Rafael Guerra (56770164900); Viñuela, Jorge Zahr (57225963834)","57229932500; 57214872197; 56770164900; 57225963834","Numerical characterization of the solid particle accumulation in a turbulent flow through curved pipes by means of stokes numbers","2021","Applied Sciences (Switzerland)","11","16","7381","","","13","10.3390/app11167381","https://www.scopus.com/pages/publications/85113361870?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85113361870"
"Vergara-Fernandez A.; Scott F.; Carreno-Lopez F.; Aroca G.; Moreno-Casas P.; Gonzalez-Sanchez A.; Munoz R.","Vergara-Fernandez, Alberto (16240235200); Scott, Felipe (55743894700); Carreno-Lopez, Felipe (57219432313); Aroca, German (6603177229); Moreno-Casas, Patricio (56422432700); Gonzalez-Sanchez, Armando (23484792300); Munoz, Raúl (57370422200)","16240235200; 55743894700; 57219432313; 6603177229; 56422432700; 23484792300; 57370422200","A comparative assessment of the performance of fungal-bacterial and fungal biofilters for methane abatement","2020","Journal of Environmental Chemical Engineering","8","5","104421","","","18","10.1016/j.jece.2020.104421","https://www.scopus.com/pages/publications/85092712725?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85092712725"
"Campo A.; Macia Y.M.; Sieres J.","Campo, Antonio (23157654000); Macia, Yunesky Masip (36159702500); Sieres, Jaime (56132064100)","23157654000; 36159702500; 56132064100","Semi-analytical solution of unsteady heat conduction in plain walls with equal surface temperatures: The Transversal Method Of Lines (TMOL) delimited to the “small time” sub-domain","2020","International Communications in Heat and Mass Transfer","116","","104687","","","5","10.1016/j.icheatmasstransfer.2020.104687","https://www.scopus.com/pages/publications/85086853341?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85086853341"
"Vicencio E.; Nuñez-Belmar J.; Cardenas J.P.; Cortés B.I.; Martin A.J.M.; Maracaja-Coutinho V.; Rojas A.; Cafferata E.A.; González-Osuna L.; Vernal R.; Cortez C.","Vicencio, Emiliano (57208001587); Nuñez-Belmar, Josefa (58055029100); Cardenas, Juan P. (35387679700); Cortés, Bastian I. (57207998566); Martin, Alberto J. M. (14719808500); Maracaja-Coutinho, Vinicius (29068002000); Rojas, Adolfo (57546938600); Cafferata, Emilio A. (57193676929); González-Osuna, Luis (57193367583); Vernal, Rolando (8384227500); Cortez, Cristian (53871143800)","57208001587; 58055029100; 35387679700; 57207998566; 14719808500; 29068002000; 57546938600; 57193676929; 57193367583; 8384227500; 53871143800","Transcriptional Signatures and Network-Based Approaches Identified Master Regulators Transcription Factors Involved in Experimental Periodontitis Pathogenesis","2023","International Journal of Molecular Sciences","24","19","14835","","","9","10.3390/ijms241914835","https://www.scopus.com/pages/publications/85174723049?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85174723049"
"Origone A.L.; Hissi E.G.V.; Liggieri C.S.; Camí G.E.; Illanes A.; Barberis S.E.","Origone, Anabella L. (57203284111); Hissi, Esteban G. Vega (28268129300); Liggieri, Constanza S. (8579761000); Camí, Gerardo E. (8419726000); Illanes, Andrés (7004170275); Barberis, Sonia E. (7004483087)","57203284111; 28268129300; 8579761000; 8419726000; 7004170275; 7004483087","Effect of Organic Solvents on the Activity, Stability and Secondary Structure of asclepain cI, Using FTIR and Molecular Dynamics Simulations","2024","Protein Journal","43","3","","487","502","1","10.1007/s10930-024-10182-4","https://www.scopus.com/pages/publications/85186853717?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85186853717"
"Cabrera D.; Cubillos C.; Urra E.; Mellado R.","Cabrera, Daniel (25960679700); Cubillos, Claudio (23392232700); Urra, Enrique (55694778300); Mellado, Rafael (57193062452)","25960679700; 23392232700; 55694778300; 57193062452","Framework for incorporating artificial somatic markers in the decision-making of autonomous agents","2020","Applied Sciences (Switzerland)","10","20","7361","1","22","8","10.3390/app10207361","https://www.scopus.com/pages/publications/85093938153?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85093938153"
"Zakaria N.N.; Roslee A.F.A.; Gomez-Fuentes C.; Zulkharnain A.; Abdulrasheed M.; Sabri S.; Ramírez-Moreno N.; Calisto-Ulloa N.; Ahmad S.A.","Zakaria, N.N. (57204357116); Roslee, A.F.A. (57212553953); Gomez-Fuentes, C. (55071029000); Zulkharnain, A. (26538425900); Abdulrasheed, M. (57216299348); Sabri, S. (35389513200); Ramírez-Moreno, N. (57216301607); Calisto-Ulloa, N. (23018279900); Ahmad, S.A. (57195140650)","57204357116; 57212553953; 55071029000; 26538425900; 57216299348; 35389513200; 57216301607; 23018279900; 57195140650","Kinetic studies of marine psychrotolerant microorganisms capable of degrading diesel in the presence of heavy metals; [Estudios cinéticos de microorganismos marinos psicrotolerantes capaces de degradar diésel en presencia de metales pesados]","2020","Revista Mexicana de Ingeniera Quimica","19","3","","1375","1388","29","10.24275/rmiq/Bio1072","https://www.scopus.com/pages/publications/85084828189?origin=resultslist","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85084828189"
"Barahona J.; Valencia A.; Torres M.","Barahona, José (57222580231); Valencia, Alvaro (7102783733); Torres, María (57214872197)","57222580231; 7102783733; 57214872197","Study of the hemodynamics effects of an isolated systolic hypertension (Ish) condition on cerebral aneurysms models, using fsi simulations","2021","Applied Sciences (Switzerland)","11","6","2595","","","10","10.3390/app11062595","https://www.scopus.com/pages/publications/85103273101?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85103273101"
"Campos D.; García-Ríos D.; Aguilar-Galvez A.; Chirinos R.; Pedreschi R.","Campos, David (7005426874); García-Ríos, Diego (57207820468); Aguilar-Galvez, Ana (37015469300); Chirinos, Rosana (14833763600); Pedreschi, Romina (14052508500)","7005426874; 57207820468; 37015469300; 14833763600; 14052508500","Comparison of conventional and ultrasound-assisted extractions of polyphenols from Inca muña (Clinopodium bolivianum) and their characterization using UPLC–PDA-ESI–Q/TOF–MSn technique","2022","Journal of Food Processing and Preservation","46","3","e16310","","","10","10.1111/jfpp.16310","https://www.scopus.com/pages/publications/85122884540?origin=resultslist","Article","Final","","Scopus","2-s2.0-85122884540"
"Maldonado T.; Ferraudi G.; Graham Lappin A.; Oliver A.G.","Maldonado, Tamara (57191910761); Ferraudi, Guillermo (55392994200); Graham Lappin, A. (6602177847); Oliver, Allen G. (57211141625)","57191910761; 55392994200; 6602177847; 57211141625","Comparison of the photochemical properties of phthalocyanine and hemiporphyrazine Zn(II) complexes","2023","Journal of Photochemistry and Photobiology A: Chemistry","441","","114715","","","5","10.1016/j.jphotochem.2023.114715","https://www.scopus.com/pages/publications/85151750438?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85151750438"
"Muñoz-Gaete M.; Gallardo R.; Atencio E.; Moffat R.; Parra P.F.; Cacciuttolo C.; Araujo W.","Muñoz-Gaete, Matias (60042113800); Gallardo, Ricardo (58763194600); Atencio, Edison (57215433542); Moffat, Ricardo (14522966800); Parra, Pablo F. (56625715500); Cacciuttolo, Carlos (57728135900); Araujo, William (57201684733)","60042113800; 58763194600; 57215433542; 14522966800; 56625715500; 57728135900; 57201684733","Comparative Analysis of the NorSand and HS Small Constitutive Models for Evaluating Static Liquefaction in a Silt Derived from Mine Tailings","2025","Applied Sciences (Switzerland)","15","15","8726","","","1","10.3390/app15158726","https://www.scopus.com/pages/publications/105013277467?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105013277467"
"Muñoz-La Rivera F.; Mora-Serrano J.; Oñate E.; Montecinos-Orellana S.","Muñoz-La Rivera, Felipe (57217534356); Mora-Serrano, Javier (57217538461); Oñate, Eugenio (55147932200); Montecinos-Orellana, Sofia (59917006800)","57217534356; 57217538461; 55147932200; 59917006800","A Comprehensive Framework for Integrating Extended Reality into Lifecycle-Based Construction Safety Management","2025","Applied Sciences (Switzerland)","15","10","5690","","","6","10.3390/app15105690","https://www.scopus.com/pages/publications/105006808249?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105006808249"
"Cárdenas P.; Cid-Salinas C.; León A.C.; Castillo-Geraldo J.; de Oliveira L.C.G.; Yokota R.; Vallotton Z.; Casarini D.E.; Prieto M.C.; Lorca R.A.; Gonzalez A.A.","Cárdenas, Pilar (55955294100); Cid-Salinas, Catalina (59348293900); León, Allison C. (59348698600); Castillo-Geraldo, Juan (59894372700); de Oliveira, Lilian Caroline Gonçalves (59157813400); Yokota, Rodrigo (56506723600); Vallotton, Zoe (58250168500); Casarini, Dulce Elena (7005662276); Prieto, Minolfa C. (57215519070); Lorca, Ramón A. (6507462881); Gonzalez, Alexis A. (56305790200)","55955294100; 59348293900; 59348698600; 59894372700; 59157813400; 56506723600; 58250168500; 7005662276; 57215519070; 6507462881; 56305790200","(Pro)renin Receptor Blockade Prevents Increases in Systolic Blood Pressure, Sodium Retention, and αENaC Protein Expression in the Kidney of 2K1C Goldblatt Mice","2025","International Journal of Molecular Sciences","26","9","4177","","","0","10.3390/ijms26094177","https://www.scopus.com/pages/publications/105004902366?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105004902366"
"Díaz-Barrera A.; Sanchez-Rosales F.; Padilla-Córdova C.; Andler R.; Peña C.","Díaz-Barrera, Alvaro (20435715600); Sanchez-Rosales, Francisco (57222167525); Padilla-Córdova, Claudio (57204475356); Andler, Rodrigo (56604311100); Peña, Carlos (55989663100)","20435715600; 57222167525; 57204475356; 56604311100; 55989663100","Molecular weight and guluronic/mannuronic ratio of alginate produced by Azotobacter vinelandii at two bioreactor scales under diazotrophic conditions","2021","Bioprocess and Biosystems Engineering","44","6","","1275","1287","14","10.1007/s00449-021-02532-8","https://www.scopus.com/pages/publications/85101741681?origin=resultslist","Article","Final","","Scopus","2-s2.0-85101741681"
"Olguin G.; Yacou C.; Motuzas J.; Butterling M.; Meulenberg W.A.; Smart S.; Diniz da Costa J.C.","Olguin, Gianni (56043666900); Yacou, Christelle (24922310100); Motuzas, Julius (8509105100); Butterling, Maik (35274520200); Meulenberg, Wilhelm A. (6505835378); Smart, Simon (25226026100); Diniz da Costa, João C. (6603707659)","56043666900; 24922310100; 8509105100; 35274520200; 6505835378; 25226026100; 6603707659","Surfactant functionalised cobalt silica membranes – Gas permeation and thin film positron annihilation lifetime spectroscopy characterisation","2022","Journal of Membrane Science","664","","121040","","","5","10.1016/j.memsci.2022.121040","https://www.scopus.com/pages/publications/85139824956?origin=resultslist","Article","Final","","Scopus","2-s2.0-85139824956"
"Pérez-Rodriguez S.; Wulff T.; Voldborg B.G.; Altamirano C.; Trujillo-Roldán M.A.; Valdez-Cruz N.A.","Pérez-Rodriguez, Saumel (57195202684); Wulff, Tune (6603232241); Voldborg, Bjørn G. (6507358550); Altamirano, Claudia (8332398700); Trujillo-Roldán, Mauricio A. (56000813300); Valdez-Cruz, Norma A. (6508138237)","57195202684; 6603232241; 6507358550; 8332398700; 56000813300; 6508138237","Compartmentalized Proteomic Profiling Outlines the Crucial Role of the Classical Secretory Pathway during Recombinant Protein Production in Chinese Hamster Ovary Cells","2021","ACS Omega","6","19","","12439","12458","16","10.1021/acsomega.0c06030","https://www.scopus.com/pages/publications/85106639095?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85106639095"
"Ahumada D.; Arenas F.; Martínez-Gómez F.; Guerrero C.; Illanes A.; Vera C.","Ahumada, Diego (57202058430); Arenas, Felipe (57218595683); Martínez-Gómez, Fabián (56638157100); Guerrero, Cecilia (36738876300); Illanes, Andrés (7004170275); Vera, Carlos (55238284100)","57202058430; 57218595683; 56638157100; 36738876300; 7004170275; 55238284100","Synthesis of Butyl-β-D-Galactoside in the Ternary System: Acetone/1-Butanol/Aqueous Solution","2020","Frontiers in Bioengineering and Biotechnology","8","","859","","","10","10.3389/fbioe.2020.00859","https://www.scopus.com/pages/publications/85089066883?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85089066883"
"Sá Filho A.S.; Bittar R.D.; Inacio P.A.; Mello J.B.; Oliveira-Silva I.; Leonardo P.S.; Chiappa G.R.; Lopes-Martins R.A.B.; Santos T.M.; Sales M.M.","Sá Filho, Alberto Souza (57151413300); Bittar, Roberto Dib (59401345500); Inacio, Pedro Augusto (58725298400); Mello, Júlio Brugnara (57188867978); Oliveira-Silva, Iransé (57088985600); Leonardo, Patricia Sardinha (12791441800); Chiappa, Gaspar Rogério (12244206400); Lopes-Martins, Rodrigo Alvaro Brandão (6602553851); Santos, Tony Meireles (56033301500); Sales, Marcelo Magalhães (36644863400)","57151413300; 59401345500; 58725298400; 57188867978; 57088985600; 12791441800; 12244206400; 6602553851; 56033301500; 36644863400","Impact of High-Intensity Interval Training on Different Slopes on Aerobic Performance: A Randomized Controlled Trial","2024","Applied Sciences (Switzerland)","14","21","9699","","","1","10.3390/app14219699","https://www.scopus.com/pages/publications/85208458752?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85208458752"
"Silva J.; Arias-Torres L.; Carlesi C.; Aroca G.","Silva, Javier (7403023118); Arias-Torres, Laura (59197130800); Carlesi, Carlos (57217165711); Aroca, Germán (6603177229)","7403023118; 59197130800; 57217165711; 6603177229","Use of Nanobubbles to Improve Mass Transfer in Bioprocesses","2024","Processes","12","6","1227","","","27","10.3390/pr12061227","https://www.scopus.com/pages/publications/85197260039?origin=resultslist","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85197260039"
"Losada-Garcia N.; Cabrera Z.; Urrutia P.; Garcia-Sanz C.; Andreu A.; Palomo J.M.","Losada-Garcia, Noelia (57211320482); Cabrera, Zaida (16028105600); Urrutia, Paulina (55580306800); Garcia-Sanz, Carla (57219780072); Andreu, Alicia (57219779833); Palomo, Jose M. (56234758400)","57211320482; 16028105600; 55580306800; 57219780072; 57219779833; 56234758400","Recent advances in enzymatic and chemoenzymatic cascade processes","2020","Catalysts","10","11","1258","1","19","47","10.3390/catal10111258","https://www.scopus.com/pages/publications/85095442929?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85095442929"
"Millano-González V.; De Rincón O.T.; Torres-Acosta A.A.; Gómez M.A.S.; Castro-Borges P.; Pérez-Quiroz J.T.; Pérez-López T.; Vera R.; Salta M.; Pedrón M.","Millano-González, Valentina (58503758400); De Rincón, Oladis Troconis (7003626110); Torres-Acosta, Andrés A. (55995858600); Gómez, Miguel A. Sánchez (55701805800); Castro-Borges, Pedro (56225952100); Pérez-Quiroz, José T. (26636561800); Pérez-López, Tezozomoc (57222196132); Vera, Rosa (7005768349); Salta, Manuela (6507172513); Pedrón, Miguel (16317503900)","58503758400; 7003626110; 55995858600; 55701805800; 56225952100; 26636561800; 57222196132; 7005768349; 6507172513; 16317503900","Modeling Electrochemical Performance of Reinforced Concrete in Natural Marine Airborne-Exposure Environments: DURACON Project, 10-Year Evaluation","2023","Corrosion","79","7","","719","731","2","10.5006/4235","https://www.scopus.com/pages/publications/85165560420?origin=resultslist","Article","Final","","Scopus","2-s2.0-85165560420"
"Lueckel F.B.; Scott F.; Aroca G.","Lueckel, Fabio Bozzolo (57842889800); Scott, Felipe (55743894700); Aroca, Germán (6603177229)","57842889800; 55743894700; 6603177229","Comparative techno-economic and carbon footprint analysis of 2,3-butanediol production through aerobic and anaerobic bioconversion of carbon dioxide with green hydrogen","2024","Chemical Engineering Journal Advances","20","","100659","","","3","10.1016/j.ceja.2024.100659","https://www.scopus.com/pages/publications/85208476173?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85208476173"
"Henríquez R.; Nogales P.S.; Moreno P.G.; Cartagena E.M.; Bongiorno P.L.; Navarrete-Astorga E.; Dalchiele E.A.","Henríquez, Rodrigo (55554951600); Nogales, Paula Salazar (58362137100); Moreno, Paula Grez (59455215900); Cartagena, Eduardo Muñoz (13611547600); Bongiorno, Patricio Leyton (57211004146); Navarrete-Astorga, Elena (57197739815); Dalchiele, Enrique A. (6701854336)","55554951600; 58362137100; 59455215900; 13611547600; 57211004146; 57197739815; 6701854336","One-Step Hydrothermal Synthesis of Cu2ZnSnS4 Nanoparticles as an Efficient Visible Light Photocatalyst for the Degradation of Congo Red Azo Dye","2023","Nanomaterials","13","11","1731","","","24","10.3390/nano13111731","https://www.scopus.com/pages/publications/85163108549?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85163108549"
"Lavergne C.; Bovio-Winkler P.; Etchebehere C.; García-Gen S.","Lavergne, Céline (55657103600); Bovio-Winkler, Patricia (57223409516); Etchebehere, Claudia (6603092954); García-Gen, Santiago (55848678800)","55657103600; 57223409516; 6603092954; 55848678800","Towards centralized biogas plants: Co-digestion of sewage sludge and pig manure maintains process performance and active microbiome diversity","2020","Bioresource Technology","297","","122442","","","39","10.1016/j.biortech.2019.122442","https://www.scopus.com/pages/publications/85076119720?origin=resultslist","Article","Final","","Scopus","2-s2.0-85076119720"
"Lopes T.F.; Carvalheiro F.; Duarte L.C.; Gírio F.; Quintero J.A.; Aroca G.","Lopes, Tiago F. (57203277768); Carvalheiro, Florbela (6603247136); Duarte, Luís C. (56649966600); Gírio, Francisco (7004075046); Quintero, Julián A. (23482772800); Aroca, Germán (6603177229)","57203277768; 6603247136; 56649966600; 7004075046; 23482772800; 6603177229","Techno-economic and life-cycle assessments of small-scale biorefineries for isobutene and xylo-oligosaccharides production: a comparative study in Portugal and Chile","2019","Biofuels, Bioproducts and Biorefining","13","5","","1321","1332","44","10.1002/bbb.2036","https://www.scopus.com/pages/publications/85068889265?origin=resultslist","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85068889265"
"Aguirre A.; Gentina J.C.; Malhautier L.; Fanlo J.-L.; Vergara-Fernandez A.; Scott F.; Aroca G.","Aguirre, Alberto (57191338415); Gentina, Juan C (7004106285); Malhautier, Luc (6602630988); Fanlo, Jean-Louis (6603544331); Vergara-Fernandez, Alberto (16240235200); Scott, Felipe (55743894700); Aroca, Germán (6603177229)","57191338415; 7004106285; 6602630988; 6603544331; 16240235200; 55743894700; 6603177229","Characterization of the microbial community in a biotrickling filter treating a complex mixture of gaseous compounds causing odor nuisance","2021","Journal of Chemical Technology and Biotechnology","96","6","","1720","1731","8","10.1002/jctb.6697","https://www.scopus.com/pages/publications/85101792470?origin=resultslist","Article","Final","","Scopus","2-s2.0-85101792470"
"García-Ríos D.; Aguilar-Galvez A.; Chirinos R.; Pedreschi R.; Campos D.","García-Ríos, Diego (57207820468); Aguilar-Galvez, Ana (37015469300); Chirinos, Rosana (14833763600); Pedreschi, Romina (14052508500); Campos, David (7005426874)","57207820468; 37015469300; 14833763600; 14052508500; 7005426874","Relevant physicochemical properties and metabolites with functional properties of two commercial varieties of Peruvian Pouteria lucuma","2020","Journal of Food Processing and Preservation","44","6","e14479","","","12","10.1111/jfpp.14479","https://www.scopus.com/pages/publications/85083448118?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85083448118"
"Monrreal-Ortega L.; Iturriaga-Gallardo R.; Vilicic-Rubio A.; Torres P.; Leyton P.; Morales J.O.; Bahamondez-Canas T.F.; Moraga-Espinoza D.","Monrreal-Ortega, Luis (58554006400); Iturriaga-Gallardo, Rocío (60076023500); Vilicic-Rubio, Andrea (60076398900); Torres, Pedro (60075734400); Leyton, Patricio (6506800698); Morales, Javier O. (36682975500); Bahamondez-Canas, Tania F. (57197713553); Moraga-Espinoza, Daniel (57189697414)","58554006400; 60076023500; 60076398900; 60075734400; 6506800698; 36682975500; 57197713553; 57189697414","Gelatin-Based Microspheres of Ciprofloxacin for Enhanced Lung Delivery and Biofilm Eradication in Pseudomonas aeruginosa Pulmonary Infections","2025","Gels","11","8","567","","","1","10.3390/gels11080567","https://www.scopus.com/pages/publications/105014470816?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105014470816"
"Mahnert C.; Oyarzún D.A.; Berrios J.","Mahnert, Camilo (59418076700); Oyarzún, Diego A. (22836356200); Berrios, Julio (7004545486)","59418076700; 22836356200; 7004545486","Multiscale modelling of bioprocess dynamics and cellular growth","2024","Microbial Cell Factories","23","1","315","","","10","10.1186/s12934-024-02581-0","https://www.scopus.com/pages/publications/85209705958?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85209705958"
