"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Mancilla N.; Gutiérrez N.; Yap V.; Cruz J.J.; Escudero F.; Hernández R.H.; Fuentes A.; Demarco R.","Mancilla, Nicolás (59145985700); Gutiérrez, Nicolás (57225207479); Yap, Valentina (59229526100); Cruz, Juan J. (58221978600); Escudero, Felipe (57021488500); Hernández, Rodrigo H. (7201510288); Fuentes, Andrés (8725383200); Demarco, Rodrigo (42361029000)","59145985700; 57225207479; 59229526100; 58221978600; 57021488500; 7201510288; 8725383200; 42361029000","Spatially resolved measurements of velocity fields in the reactive zone of a laminar non-premixed flame","2025","Experimental Thermal and Fluid Science","169","","111556","","","1","10.1016/j.expthermflusci.2025.111556","https://www.scopus.com/pages/publications/105011087617?origin=resultslist","Article","Final","","Scopus","2-s2.0-105011087617"
"Díaz P.; Riveros G.; Faúndez M.; Caballero A.; Wittwer R.; Martin F.; Cabrera C.; Gau D.L.; Dalchiele E.A.; Marotti R.E.; Ramírez D.","Díaz, Patricia (57195392212); Riveros, Gonzalo (6701422090); Faúndez, Martín (57210175007); Caballero, Alfredo (59357971300); Wittwer, Rodrigo (59357375400); Martin, Francisco (57947034100); Cabrera, Carina (59357779600); Gau, Daniel L. (56543245200); Dalchiele, Enrique A. (6701854336); Marotti, Ricardo E. (6603482197); Ramírez, Daniel (57195948458)","57195392212; 6701422090; 57210175007; 59357971300; 59357375400; 57947034100; 59357779600; 56543245200; 6701854336; 6603482197; 57195948458","Is the oxygen plasma cleaning technique indicated for any electrochemical purpose?: The case of FTO electrodes","2024","Electrochimica Acta","507","","145149","","","4","10.1016/j.electacta.2024.145149","https://www.scopus.com/pages/publications/85205796351?origin=resultslist","Article","Final","","Scopus","2-s2.0-85205796351"
"Reinao C.; Cornejo I.","Reinao, Consuelo (58161138200); Cornejo, Iván (39761491700)","58161138200; 39761491700","A Model for the Flow Distribution in Dual Cell Density Monoliths","2023","Processes","11","3","827","","","8","10.3390/pr11030827","https://www.scopus.com/pages/publications/85151084459?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85151084459"
"Sheik Moideen Thaha S.K.; Mangalaraja R.V.; Kalaivani T.; Rajasekaran C.; Tseng Z.-L.; Sathishkumar P.; Pugazhenthiran N.","Sheik Moideen Thaha, S.K. (60374461700); Mangalaraja, R.V. (57938995400); Kalaivani, T. (59372148500); Rajasekaran, C. (59760594500); Tseng, Zong-Liang (60012197300); Sathishkumar, P. (36982069900); Pugazhenthiran, N. (23989733500)","60374461700; 57938995400; 59372148500; 59760594500; 60012197300; 36982069900; 23989733500","Magnetic CuFe2O4/ZnO hybrid nanorods assisted synergistic solar light-driven peroxymonosulphate activation for polyketide antibiotic oxytetracycline mineralization","2026","Journal of Environmental Chemical Engineering","14","2","121680","","","0","10.1016/j.jece.2026.121680","https://www.scopus.com/pages/publications/105029578781?origin=resultslist","Article","Final","","Scopus","2-s2.0-105029578781"
"Ulloa-Poblete G.; Veloz A.; Sánchez S.; Allende H.","Ulloa-Poblete, Gustavo (56020182200); Veloz, Alejandro (23476128900); Sánchez, Sebastián (60432218500); Allende, Héctor (22333831700)","56020182200; 23476128900; 60432218500; 22333831700","MRI Boundary-Aware Segmentation of Multiple Sclerosis Lesions Using a Novel Mahalanobis Distance Map","2025","Applied Sciences (Switzerland)","15","19","10629","","","2","10.3390/app151910629","https://www.scopus.com/pages/publications/105031699757?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105031699757"
"Feng G.; Yang Q.; Liu Z.; Jiang Z.; Zhao C.; Wang K.; Fuentes A.; Chen D.; He X.","Feng, Guangyuan (57999004100); Yang, Qing (57199915380); Liu, Zechang (57211068397); Jiang, Zhenghui (57999665800); Zhao, Chengyuan (58171329400); Wang, Kun (56723017800); Fuentes, Andres (8725383200); Chen, Dongping (55696850100); He, Xu (55589682900)","57999004100; 57199915380; 57211068397; 57999665800; 58171329400; 56723017800; 8725383200; 55696850100; 55589682900","Study of combustion characteristics of linear carbonates (DMC/DEC/EMC) and cyclic carbonate (EC): Laminar burning velocity and chemical reaction kinetics modeling","2024","Fuel","363","","130881","","","33","10.1016/j.fuel.2024.130881","https://www.scopus.com/pages/publications/85183616243?origin=resultslist","Article","Final","","Scopus","2-s2.0-85183616243"
"Parra C.; Rodríguez J.; Crespo Márquez A.; González-Prida V.; Viveros P.; Kristjanpoller F.; Parra J.","Parra, Carlos (54961099400); Rodríguez, Juan (58162262700); Crespo Márquez, Adolfo (24175681000); González-Prida, Vicente (55368257900); Viveros, Pablo (55234845600); Kristjanpoller, Fredy (55227316300); Parra, Jorge (58163202800)","54961099400; 58162262700; 24175681000; 55368257900; 55234845600; 55227316300; 58163202800","RQCM: Risk Qualitative Criticality Matrix. Case Study: Ophthalmic Lens Production Systems in Costa Rica","2023","Lecture Notes in Mechanical Engineering","","","","590","601","0","10.1007/978-3-031-25448-2_55","https://www.scopus.com/pages/publications/85151138731?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85151138731"
"Jimenez P.; Garcia P.; Quitral V.; Vasquez K.; Parra-Ruiz C.; Reyes-Farias M.; Garcia-Diaz D.F.; Robert P.; Encina C.; Soto-Covasich J.","Jimenez, Paula (55597914900); Garcia, Paula (56817139500); Quitral, Vilma (6507147788); Vasquez, Karla (55340892200); Parra-Ruiz, Claudia (57191229517); Reyes-Farias, Marjorie (58532301600); Garcia-Diaz, Diego F (23995030100); Robert, Paz (7201370337); Encina, Cristian (36944536200); Soto-Covasich, Jessica (56290781800)","55597914900; 56817139500; 6507147788; 55340892200; 57191229517; 58532301600; 23995030100; 7201370337; 36944536200; 56290781800","Pulp, Leaf, Peel and Seed of Avocado Fruit: A Review of Bioactive Compounds and Healthy Benefits","2021","Food Reviews International","37","6","","619","655","121","10.1080/87559129.2020.1717520","https://www.scopus.com/pages/publications/85079160419?origin=resultslist","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85079160419"
"Palaniappan N.; Cole I.S.; Damodaran K.; Kuznetsov A.; Justin Thomas K.R.; K. B.","Palaniappan, N. (56806734800); Cole, I.S. (7006232330); Damodaran, K. (7003584159); Kuznetsov, A. (57192936699); Justin Thomas, K.R. (57203389297); K., Balasubramanian (55839027100)","56806734800; 7006232330; 7003584159; 57192936699; 57203389297; 55839027100","Experimental and DFT studies of porous carbon covalently functionalized by polyaniline as a corrosion inhibition barrier on nickel-based alloys in acidic media","2020","RSC Advances","10","21","","12151","12165","16","10.1039/d0ra00593b","https://www.scopus.com/pages/publications/85083223957?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85083223957"
"Olguin H.; Huenchuguala F.; Sun Z.; Hasse C.; Scholtissek A.","Olguin, Hernan (55908813100); Huenchuguala, Felipe (57391365400); Sun, Zhen (57215020869); Hasse, Christian (56379852500); Scholtissek, Arne (56436887300)","55908813100; 57391365400; 57215020869; 56379852500; 56436887300","Three questions regarding scalar gradient equations in flamelet theory","2023","Combustion and Flame","249","","112624","","","5","10.1016/j.combustflame.2023.112624","https://www.scopus.com/pages/publications/85147106296?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85147106296"
"Acevedo C.A.; Orellana N.; Avarias K.; Ortiz R.; Benavente D.; Prieto P.","Acevedo, Cristian A. (7004963806); Orellana, Nicole (57201341543); Avarias, Katherine (57201336693); Ortiz, Rina (55180655700); Benavente, Diego (57201344628); Prieto, Pablo (7006234873)","7004963806; 57201341543; 57201336693; 55180655700; 57201344628; 7006234873","Micropatterning Technology to Design an Edible Film for In Vitro Meat Production","2018","Food and Bioprocess Technology","11","7","","1267","1273","36","10.1007/s11947-018-2095-4","https://www.scopus.com/pages/publications/85044357623?origin=resultslist","Article","Final","","Scopus","2-s2.0-85044357623"
"Mora L.A.; Le Gorrec Y.; Matignon D.; Ramirez H.; Yuz J.I.","Mora, Luis A. (57192996759); Le Gorrec, Yann (6603503340); Matignon, Denis (6602185459); Ramirez, Hector (8978197400); Yuz, Juan I. (6508368901)","57192996759; 6603503340; 6602185459; 8978197400; 6508368901","On port-Hamiltonian formulations of 3-dimensional compressible Newtonian fluids","2021","Physics of Fluids","33","11","117117","","","10","10.1063/5.0067784","https://www.scopus.com/pages/publications/85120527731?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85120527731"
"Morhell Z.; Martínez G.; Franchi O.; Crutchik D.; Da Silva C.; Guerrero L.; Pedrouso A.; del Río Á.V.; Mosquera-Corral A.; Campos J.L.","Morhell, Zeinab (60178060600); Martínez, Gabriel (60177639800); Franchi, Oscar (57202247838); Crutchik, Dafne (27067465700); Da Silva, Cristopher (35517736700); Guerrero, Lorna (7006028997); Pedrouso, Alba (57189495110); del Río, Ángeles Val (37066754000); Mosquera-Corral, Anuska (6603261499); Campos, José Luis (56147689900)","60178060600; 60177639800; 57202247838; 27067465700; 35517736700; 7006028997; 57189495110; 37066754000; 6603261499; 56147689900","Use of free nitrous acid from partial nitrification reactor for the sanitization of digester effluents and Class A biosolids production","2026","Biochemical Engineering Journal","226","","109993","","","0","10.1016/j.bej.2025.109993","https://www.scopus.com/pages/publications/105021237401?origin=resultslist","Article","Final","","Scopus","2-s2.0-105021237401"
"Garrido A.P.; Zambrano D.; Ramos-Andrade J.P.; Orellana P.A.","Garrido, A.P. (57876423900); Zambrano, D. (16438332000); Ramos-Andrade, J.P. (57191619319); Orellana, P.A. (56246097800)","57876423900; 16438332000; 57191619319; 56246097800","Thermoelectric transport through a Majorana zero modes interferometer","2025","European Physical Journal Plus","140","9","897","","","1","10.1140/epjp/s13360-025-06834-8","https://www.scopus.com/pages/publications/105016756212?origin=resultslist","Article","Final","","Scopus","2-s2.0-105016756212"
"Medina E.; Viveros-Muñoz R.; Otondo F.","Medina, Esaú (59326592400); Viveros-Muñoz, Rhoddy (57464390300); Otondo, Felipe (8963333800)","59326592400; 57464390300; 8963333800","Assessing Ambisonics Sound Source Localization by Means of Virtual Reality and Gamification Tools","2024","Applied Sciences (Switzerland)","14","17","7986","","","2","10.3390/app14177986","https://www.scopus.com/pages/publications/85203862916?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85203862916"
"Escudero F.; Demarco R.; Cruz J.J.; Verdugo I.; Carvajal G.; Olivares G.; Valenzuela F.; Han D.; Lin H.; Fuentes A.","Escudero, F. (57021488500); Demarco, R. (42361029000); Cruz, J.J. (58221978600); Verdugo, I. (57217955968); Carvajal, G. (14824758100); Olivares, G. (57817367500); Valenzuela, F. (57434817000); Han, D. (57209556877); Lin, H. (59610940600); Fuentes, A. (8725383200)","57021488500; 42361029000; 58221978600; 57217955968; 14824758100; 57817367500; 57434817000; 57209556877; 59610940600; 8725383200","Determining spatially-resolved thermal radiation from non-intrusive measurements of soot properties","2022","Applied Thermal Engineering","215","","118968","","","12","10.1016/j.applthermaleng.2022.118968","https://www.scopus.com/pages/publications/85134828739?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85134828739"
"Shanmugaraj K.; Manikandan V.; Campos C.H.; Vinoth V.; Mangalaraja R.V.; Mathivanan M.; Pugazhenthiran N.; Noé Díaz de León J.; Song K.S.","Shanmugaraj, Krishnamoorthy (56027218300); Manikandan, Velu (57191158258); Campos, Cristian H. (23092849100); Vinoth, Victor (59815713100); Mangalaraja, Ramalinga Viswanathan (57938995400); Mathivanan, Moorthy (57210341983); Pugazhenthiran, Nalandhiran (23989733500); Noé Díaz de León, J. (57223131525); Song, Kwang Soup (7401740642)","56027218300; 57191158258; 23092849100; 59815713100; 57938995400; 57210341983; 23989733500; 57223131525; 7401740642","A highly efficient and stable PtNi bimetallic nanoparticles modified on Mo2C decorated N-doped carbon flowers catalysts for the remediation of environmental pollutants","2024","Journal of Environmental Chemical Engineering","12","5","113948","","","3","10.1016/j.jece.2024.113948","https://www.scopus.com/pages/publications/85203183985?origin=resultslist","Article","Final","","Scopus","2-s2.0-85203183985"
"Juričić V.; Muñoz E.; Soto-Garrido R.","Juričić, Vladimir (8318236300); Muñoz, Enrique (57193414915); Soto-Garrido, Rodrigo (35209145900)","8318236300; 57193414915; 35209145900","Optical Conductivity as a Probe of the Interaction-Driven Metal in Rhombohedral Trilayer Graphene","2022","Nanomaterials","12","21","3727","","","3","10.3390/nano12213727","https://www.scopus.com/pages/publications/85141855487?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85141855487"
"Cepeda F.; Jerez A.; Demarco R.; Liu F.; Fuentes A.","Cepeda, Francisco (57193537729); Jerez, Alejandro (57193527651); Demarco, Rodrigo (42361029000); Liu, Fengshan (55493554300); Fuentes, Andrés (8725383200)","57193537729; 57193527651; 42361029000; 55493554300; 8725383200","Influence of water-vapor in oxidizer stream on the sooting behavior for laminar coflow ethylene diffusion flames","2019","Combustion and Flame","210","","","114","125","41","10.1016/j.combustflame.2019.08.027","https://www.scopus.com/pages/publications/85071480832?origin=resultslist","Article","Final","","Scopus","2-s2.0-85071480832"
"Imran M.; Saif M.J.; Kuznetsov A.E.; Idrees N.; Iqbal J.; Tahir A.A.","Imran, Muhammad (57211658314); Saif, Muhammad Jawwad (56338161200); Kuznetsov, Aleksey E. (57192936699); Idrees, Nazeran (36971107800); Iqbal, Javed (57212516974); Tahir, Asif Ali (10439744200)","57211658314; 56338161200; 57192936699; 36971107800; 57212516974; 10439744200","                         Computational investigations into the structural and electronic properties of cd                         : N                         Te                         n                          (n = 1-17) quantum dots                     ","2019","RSC Advances","9","9","","5091","5099","13","10.1039/c8ra09465a","https://www.scopus.com/pages/publications/85061980843?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85061980843"
"Cornejo I.; Nikrityuk P.; Hayes R.E.","Cornejo, Ivan (39761491700); Nikrityuk, Petr (10338934200); Hayes, Robert E. (57203044203)","39761491700; 10338934200; 57203044203","Effect of substrate geometry and flow condition on the turbulence generation after a monolith","2020","Canadian Journal of Chemical Engineering","98","4","","947","956","13","10.1002/cjce.23687","https://www.scopus.com/pages/publications/85077870462?origin=resultslist","Article","Final","","Scopus","2-s2.0-85077870462"
"Lopez-Caiza D.; Renaudineau H.; Muller N.; Flores-Bahamonde F.; Kouro S.; Rodriguez J.","Lopez-Caiza, Diana (57193017621); Renaudineau, Hugues (48761935200); Muller, Nicolas (55976283000); Flores-Bahamonde, Freddy (45861100300); Kouro, Samir (55897205100); Rodriguez, Jose (57203271100)","57193017621; 48761935200; 55976283000; 45861100300; 55897205100; 57203271100","Dual-Boost Inverter for PV Microinverter Application—An Assessment of Control Strategies","2022","Applied Sciences (Switzerland)","12","12","5952","","","7","10.3390/app12125952","https://www.scopus.com/pages/publications/85132245885?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85132245885"
"Melivilu M.; Vourkas I.; Vila P.A.; Palacio F.; Cirera A.","Melivilu, Matias (58519431700); Vourkas, Ioannis (35173992700); Vila, Pere Aran (59315436900); Palacio, Francisco (57205895813); Cirera, Albert (8432064600)","58519431700; 35173992700; 59315436900; 57205895813; 8432064600","Conditional and Multi-Level WRITE Operations on Current-Controlled Memristive Devices for Neuromorphic Applications","2024","Proceedings of the IEEE Conference on Nanotechnology","","","","574","579","1","10.1109/NANO61778.2024.10628600","https://www.scopus.com/pages/publications/85203172858?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85203172858"
"Sadino-Riquelme M.C.; Rivas J.; Jeison D.; Hayes R.E.; Donoso-Bravo A.","Sadino-Riquelme, M. Constanza (57214892787); Rivas, José (57204664136); Jeison, David (6507881259); Hayes, Robert E. (57203044203); Donoso-Bravo, Andrés (25723108900)","57214892787; 57204664136; 6507881259; 57203044203; 25723108900","Making sense of parameter estimation and model simulation in bioprocesses","2020","Biotechnology and Bioengineering","117","5","","1357","1366","23","10.1002/bit.27294","https://www.scopus.com/pages/publications/85079451324?origin=resultslist","Article","Final","","Scopus","2-s2.0-85079451324"
"Vilchez A.; Acevedo F.; Cea M.; Seeger M.; Navia R.","Vilchez, Ariel (57214231404); Acevedo, Francisca (35955556800); Cea, Mara (6505952707); Seeger, Michael (7102846172); Navia, Rodrigo (6602961538)","57214231404; 35955556800; 6505952707; 7102846172; 6602961538","Applications of electrospun nanofibers with antioxidant properties: A review","2020","Nanomaterials","10","1","175","","","86","10.3390/nano10010175","https://www.scopus.com/pages/publications/85078482457?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85078482457"
"Navia D.; Puen A.; Quintanilla P.; Bergh L.; Briceño L.; de Prada C.","Navia, Daniel (55263003900); Puen, Antonio (57189250216); Quintanilla, Paulina (57202787636); Bergh, Luis (6701774149); Briceño, Luis (57216700836); de Prada, César (6603379715)","55263003900; 57189250216; 57202787636; 6701774149; 57216700836; 6603379715","A Proposal to Include the Information of Disturbances in Modifier Adaptation Methodology for Real Time Optimization","2018","Computer Aided Chemical Engineering","43","","","1081","1086","2","10.1016/B978-0-444-64235-6.50189-3","https://www.scopus.com/pages/publications/85049306408?origin=resultslist","Book chapter","Final","","Scopus","2-s2.0-85049306408"
"Claveria-Cadiz F.; Rojas-Poblete M.; Muñoz-Castro A.; Schott E.; Guajardo-Maturana R.","Claveria-Cadiz, Francisca (57190213234); Rojas-Poblete, Macarena (57193652139); Muñoz-Castro, Alvaro (18042134900); Schott, Eduardo (12766226900); Guajardo-Maturana, Raúl (55621459200)","57190213234; 57193652139; 18042134900; 12766226900; 55621459200","Electronic pathway of the exciplex emitters. Unraveling the emission properties from theoretical calculations","2024","Journal of Photochemistry and Photobiology A: Chemistry","452","","115547","","","8","10.1016/j.jphotochem.2024.115547","https://www.scopus.com/pages/publications/85186536753?origin=resultslist","Article","Final","","Scopus","2-s2.0-85186536753"
"Alfaro R.; Allende-Cid H.; Allende H.","Alfaro, Rodrigo (37101112100); Allende-Cid, Héctor (57208732887); Allende, Héctor (22333831700)","37101112100; 57208732887; 22333831700","Multilabel Text Classification with Label-Dependent Representation","2023","Applied Sciences (Switzerland)","13","6","3594","","","11","10.3390/app13063594","https://www.scopus.com/pages/publications/85152297400?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85152297400"
"Reinao C.; Diaz P.; Cornejo I.","Reinao, Consuelo (58161138200); Diaz, Pablo (59792005300); Cornejo, Ivan (39761491700)","58161138200; 59792005300; 39761491700","A new model for the pressure drop in dual-cell density monoliths: Experimental validation and CFD","2025","Chemical Engineering Journal","516","","163599","","","5","10.1016/j.cej.2025.163599","https://www.scopus.com/pages/publications/105006727636?origin=resultslist","Article","Final","","Scopus","2-s2.0-105006727636"
"Núñez G.A.; del Valle J.M.; Navia D.","Núñez, Gonzalo A. (18437589700); del Valle, José M. (7005396861); Navia, Daniel (55263003900)","18437589700; 7005396861; 55263003900","Supercritical CO2 oilseed extraction in multi-vessel plants. 3. Effect of extraction pressure and plant size on production cost","2017","Journal of Supercritical Fluids","122","","","109","118","17","10.1016/j.supflu.2016.11.002","https://www.scopus.com/pages/publications/85008626258?origin=resultslist","Article","Final","","Scopus","2-s2.0-85008626258"
"Urzúa J.I.; Valenzuela M.L.; Cavieres J.; Inestrosa-Izurieta M.J.","Urzúa, Julio I. (57225809885); Valenzuela, María Luisa (7102612018); Cavieres, Jenifer (57442365200); Inestrosa-Izurieta, María José (54414261800)","57225809885; 7102612018; 57442365200; 54414261800","Ionic liquid mixtures as energy storage materials: a preliminary and comparative study based on thermal storage density","2023","RSC Advances","13","28","","19412","19419","4","10.1039/d3ra02901h","https://www.scopus.com/pages/publications/85164618171?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85164618171"
"Munoz-Herrera C.; Aravind B.; Rojas P.; Hernández C.; Mashruk S.; Valera-Medina A.; Toledo M.","Munoz-Herrera, Claudio (58632430600); Aravind, B. (57015141500); Rojas, Paula (58632764100); Hernández, Christian (58632933200); Mashruk, Syed (57219939168); Valera-Medina, Agustin (56013526700); Toledo, Mario (58984742000)","58632430600; 57015141500; 58632764100; 58632933200; 57219939168; 56013526700; 58984742000","Analysis of ammonia–methane stabilized flames in an optically accessible porous media burner through chemiluminescence imaging","2026","Fuel","412","","138122","","","0","10.1016/j.fuel.2025.138122","https://www.scopus.com/pages/publications/105025685542?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105025685542"
"Medina-Miranda M.; Lauzurique Y.; Pagés-Díaz J.; Calzadilla W.; Salazar- González R.","Medina-Miranda, Millaray (60574352000); Lauzurique, Yeney (57225882014); Pagés-Díaz, Jhosané (52264362000); Calzadilla, Wendy (57222309463); Salazar- González, Ricardo (58181874000)","60574352000; 57225882014; 52264362000; 57222309463; 58181874000","Biohydrogen production from dark fermentation of winery wastewater: Impact of electrochemical pretreatment by anodic oxidation with BDD electrode","2026","Journal of Environmental Chemical Engineering","14","3","122686","","","0","10.1016/j.jece.2026.122686","https://www.scopus.com/pages/publications/105035500695?origin=resultslist","Article","Final","","Scopus","2-s2.0-105035500695"
"Rehman M.A.U.; Adeel M.; Alshehri S.M.; Aiman U.; Villinger A.; Bullo S.; Baby R.; Asghar M.A.; Kuznetsov A.E.; Sanyang M.L.","Rehman, Muhammad Atta Ur (57885251300); Adeel, Muhammad (35241967900); Alshehri, Saad M. (6603441639); Aiman, Ume (57928066300); Villinger, Alexander (9744467000); Bullo, Saifullah (55570488400); Baby, Rabia (57208494856); Asghar, Muhammad Adnan (56524084700); Kuznetsov, Aleksey E. (57192936699); Sanyang, Muhammed Lamin (56453476600)","57885251300; 35241967900; 6603441639; 57928066300; 9744467000; 55570488400; 57208494856; 56524084700; 57192936699; 56453476600","Novel Fluorinated Biphenyl Compounds Synthesized via Pd(0)-Catalyzed Reactions: Experimental and Computational Studies","2023","ACS Omega","8","32","","29414","29423","0","10.1021/acsomega.3c01993","https://www.scopus.com/pages/publications/85168480509?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85168480509"
"Reveco M.; Álvarez C.; Gallardo J.; Valenzuela F.; Severino G.; Fuentes A.; Reszka P.; Demarco R.","Reveco, Mathias (59180237200); Álvarez, Carlos (57189214105); Gallardo, Javier (59180237300); Valenzuela, Francisco (57434817000); Severino, Gonzalo (55911944000); Fuentes, Andrés (8725383200); Reszka, Pedro (23098198000); Demarco, Rodrigo (42361029000)","59180237200; 57189214105; 59180237300; 57434817000; 55911944000; 8725383200; 23098198000; 42361029000","Effect of moisture content on the spotting ignition of live wildland fuels","2024","Proceedings of the Combustion Institute","40","1-4","105275","","","7","10.1016/j.proci.2024.105275","https://www.scopus.com/pages/publications/85196508421?origin=resultslist","Article","Final","","Scopus","2-s2.0-85196508421"
"Briones A.A.; Guevara I.C.; Mena D.; Espinoza I.; Sandoval-Pauker C.; Guerrero L.R.; Jentzsch P.V.; Bisesti F.M.","Briones, Alejandro Altamirano (57216155671); Guevara, Iván Cóndor (57216154260); Mena, David (57216157359); Espinoza, Isabel (57216156318); Sandoval-Pauker, Christian (57209822423); Guerrero, Luis Ramos (57216162409); Jentzsch, Paul Vargas (57195352577); Bisesti, Florinella Muñoz (57199255879)","57216155671; 57216154260; 57216157359; 57216156318; 57209822423; 57216162409; 57195352577; 57199255879","Degradation of meropenem by heterogeneous photocatalysis using TiO2 /fiberglass substrates","2020","Catalysts","10","3","344","","","17","10.3390/catal10030344","https://www.scopus.com/pages/publications/85082693669?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85082693669"
"Azúa-Poblete M.; Cedeño A.L.; Agüero J.C.; Santos L.O.; Dewasme L.; Vande Wouwer A.; García-Gen S.","Azúa-Poblete, Michel (60170199400); Cedeño, Angel L. (57221307701); Agüero, Juan C. (8296403500); Santos, Lino O. (7202566676); Dewasme, Laurent (28767645700); Vande Wouwer, Alain (6603744450); García-Gen, Santiago (55848678800)","60170199400; 57221307701; 8296403500; 7202566676; 28767645700; 6603744450; 55848678800","Enhancing anaerobic digestion performance with offset-free model predictive control","2025","Journal of Water Process Engineering","78","","108785","","","0","10.1016/j.jwpe.2025.108785","https://www.scopus.com/pages/publications/105020919084?origin=resultslist","Article","Final","","Scopus","2-s2.0-105020919084"
"Morales L.; Estrada J.S.; Herrera M.; Rosales A.; Leica P.; Gamboa S.; Camacho O.","Morales, Luis (57195618681); Estrada, Juan Sebastian (57346747400); Herrera, Marco (57146567600); Rosales, Andres (18038024600); Leica, Paulo (56132069800); Gamboa, Silvana (16039018100); Camacho, Oscar (6701408815)","57195618681; 57346747400; 57146567600; 18038024600; 56132069800; 16039018100; 6701408815","Hybrid Approaches-Based Sliding-Mode Control for pH Process Control","2022","ACS Omega","7","49","","45301","45313","15","10.1021/acsomega.2c05756","https://www.scopus.com/pages/publications/85143629926?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85143629926"
"K N.R.; Salgansky E.; T M.T.","K, Nicolás Ripoll (57188811463); Salgansky, Eugene (24475095100); T, Mario Toledo (57224514038)","57188811463; 24475095100; 57224514038","Volatiles effects on the thermal and chemical structures of H2 production in a hybrid porous media reactor using solar steam","2021","International Journal of Heat and Mass Transfer","177","","121472","","","7","10.1016/j.ijheatmasstransfer.2021.121472","https://www.scopus.com/pages/publications/85107746115?origin=resultslist","Article","Final","","Scopus","2-s2.0-85107746115"
"Santander-Nelli M.; Cortés-Arriagada D.; Sanhueza L.; Dreyse P.","Santander-Nelli, Mireya (35604362500); Cortés-Arriagada, Diego (47560926600); Sanhueza, Luis (50662046800); Dreyse, Paulina (14035589500)","35604362500; 47560926600; 50662046800; 14035589500","Dependence between luminescence properties of Cu(i) complexes and electronic/structural parameters derived from steric effects","2022","New Journal of Chemistry","46","22","","10584","10593","4","10.1039/d2nj00407k","https://www.scopus.com/pages/publications/85132758852?origin=resultslist","Article","Final","","Scopus","2-s2.0-85132758852"
"Muñoz F.; Estay R.; Pavez-Orrego C.; Nelis G.","Muñoz, Felipe (60319997800); Estay, Rodrigo (56681996300); Pavez-Orrego, Claudia (58028422600); Nelis, Gonzalo (57927351800)","60319997800; 56681996300; 58028422600; 57927351800","A Principal Component Analysis Framework for Evaluating Mining-Induced Risk: A Case Study of a Chilean Underground Mine","2026","Applied Sciences (Switzerland)","16","3","1211","","","0","10.3390/app16031211","https://www.scopus.com/pages/publications/105030116783?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105030116783"
"del Valle J.M.; Martín Á.; Cocero M.J.; de la Fuente J.C.; de la Cruz - Quiroz R.","del Valle, José M. (7005396861); Martín, Ángel (9337946700); Cocero, María José (7004111992); de la Fuente, Juan C. (8648287000); de la Cruz - Quiroz, Reynaldo (55642056700)","7005396861; 9337946700; 7004111992; 8648287000; 55642056700","Supercritical CO2 extraction of solids using aqueous ethanol as static modifier is a two-step mass transfer process","2019","Journal of Supercritical Fluids","143","","","179","190","15","10.1016/j.supflu.2018.08.011","https://www.scopus.com/pages/publications/85052447868?origin=resultslist","Article","Final","","Scopus","2-s2.0-85052447868"
